month,flow_id,company_id,empresa,segmento,ruta_logistica,volume_tons,value_usd,shipment_count,distance_km,transport_time_hrs,congestion_border,climate_variability,sensitivity_temperature,incidences_proxy,incidence_probability,incidence_flag
2022-02-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,61.613534536184545,223417.64451287835,1,433.7306260892222,10.891053807808728,0.6120758595155558,0.16864226591334056,0.7648813573075869,0.2915779682588379,0.5244463945398538,1
2022-03-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,80.74816135441499,299030.1960189558,1,433.7306260892222,10.891053807808728,0.498098773880941,0.23933708367028297,0.7648813573075869,0.2915779682588379,0.49757676204759127,0
2022-04-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,96.37609829308747,357559.1750619897,2,433.7306260892222,10.891053807808728,0.5699316460611759,0.2007367326168375,0.7648813573075869,0.2915779682588379,0.5164525687049463,1
2022-05-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,77.1619131463685,294638.10927826795,5,433.7306260892222,10.891053807808728,0.6466259449324542,0.23532638099541336,0.7648813573075869,0.2915779682588379,0.5609492943873415,0
2022-06-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,84.68198173694904,292893.61426018074,6,433.7306260892222,10.891053807808728,0.4449645049450215,0.0840151879554894,0.7648813573075869,0.2915779682588379,0.4244342259853589,0
2022-07-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,66.83154752719902,224644.3477378312,2,433.7306260892222,10.891053807808728,0.6380917039863857,0.05,0.7648813573075869,0.2915779682588379,0.4972891243658918,1
2022-08-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,67.13604247222713,256661.67266133876,1,433.7306260892222,10.891053807808728,0.6263682014405394,0.05,0.7648813573075869,0.2915779682588379,0.4921607078803397,1
2022-09-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,78.97427565193713,245671.4127035209,5,433.7306260892222,10.891053807808728,0.6677695201659636,0.05,0.7648813573075869,0.2915779682588379,0.5102716970239112,1
2022-10-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,68.80799201829335,219455.70594008474,4,433.7306260892222,10.891053807808728,0.5354631215594208,0.09100805772911835,0.7648813573075869,0.2915779682588379,0.46577033711305765,0
2022-11-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,82.04703550313538,286487.7124702708,5,433.7306260892222,10.891053807808728,0.649308764964148,0.05,0.7648813573075869,0.2915779682588379,0.5021965478500136,0
2022-12-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,58.77466517388984,245814.4145301992,1,433.7306260892222,10.891053807808728,0.6930620885531934,0.05,0.7648813573075869,0.2915779682588379,0.5213256954347834,0
2023-01-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,70.01157271761728,254658.2803927455,4,433.7306260892222,10.891053807808728,0.5769235640285546,0.13583219449332087,0.7648813573075869,0.2915779682588379,0.49842350500598087,1
2023-02-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,76.57681498025097,265740.4922026614,1,433.7306260892222,10.891053807808728,0.5793777208565275,0.16820070310888763,0.7648813573075869,0.2915779682588379,0.5100156187808783,1
2023-03-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,95.4964375170494,377426.10497968155,3,433.7306260892222,10.891053807808728,0.6078298734213057,0.16637303187181549,0.7648813573075869,0.2915779682588379,0.5218568443218493,1
2023-04-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,78.32139443899385,281032.03570497833,1,433.7306260892222,10.891053807808728,0.5394463904755923,0.1049879341229134,0.7648813573075869,0.2915779682588379,0.4720320754729513,1
2023-05-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,89.90770240628741,354060.3908126678,1,433.7306260892222,10.891053807808728,0.6233268835391231,0.16823024553825378,0.7648813573075869,0.2915779682588379,0.529220982584541,0
2023-06-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,78.70069071308129,280390.40640170313,2,433.7306260892222,10.891053807808728,0.4975507095907973,0.16736069527382433,0.7648813573075869,0.2915779682588379,0.4739681978116634,0
2023-07-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,71.40187604185212,260048.58869937932,5,433.7306260892222,10.891053807808728,0.5496651098019809,0.08491102635842473,0.7648813573075869,0.2915779682588379,0.46998467975486163,1
2023-08-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,78.9234812892008,233620.55576966927,5,433.7306260892222,10.891053807808728,0.5624203038807525,0.09189225603435076,0.7648813573075869,0.2915779682588379,0.4778124242839333,0
2023-09-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,80.80490059024764,283775.7660932115,1,433.7306260892222,10.891053807808728,0.5635072177807996,0.05979329306990424,0.7648813573075869,0.2915779682588379,0.4678854764044161,1
2023-10-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,72.65322239494043,247506.49031011006,3,433.7306260892222,10.891053807808728,0.6421170975819108,0.05,0.7648813573075869,0.2915779682588379,0.4990502086434691,1
2023-11-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,58.0711721912699,184790.76078675073,1,433.7306260892222,10.891053807808728,0.8759068075433107,0.071987068794293,0.7648813573075869,0.2915779682588379,0.606808387175714,0
2023-12-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,62.59758941436506,231936.05730102316,5,433.7306260892222,10.891053807808728,0.6637851421524796,0.15787304093435997,0.7648813573075869,0.2915779682588379,0.5434786266011645,1
2024-01-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,73.5936751841142,234220.6232120251,1,433.7306260892222,10.891053807808728,0.5775767848488721,0.15338980151959394,0.7648813573075869,0.2915779682588379,0.5044153913940956,1
2024-02-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,72.21454577392808,253330.51178849867,2,433.7306260892222,10.891053807808728,0.515128873775537,0.19610942340842796,0.7648813573075869,0.2915779682588379,0.4909794010740161,1
2024-03-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,85.49318353020983,320233.06584530615,7,433.7306260892222,10.891053807808728,0.6568437118491849,0.1517284021865112,0.7648813573075869,0.2915779682588379,0.5384785988629972,1
2024-04-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,99.79528677414622,364521.1209038693,3,433.7306260892222,10.891053807808728,0.6939478481454279,0.12376531159541525,0.7648813573075869,0.2915779682588379,0.545573053233793,1
2024-05-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,86.85527132703022,323004.46444358065,1,433.7306260892222,10.891053807808728,0.6301429936492089,0.134447444441095,0.7648813573075869,0.2915779682588379,0.5212441588860061,0
2024-06-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,86.27182020803417,312312.5057996437,4,433.7306260892222,10.891053807808728,0.6094088285104441,0.23239151842842415,0.7648813573075869,0.2915779682588379,0.5439042198079933,0
2024-07-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,87.92648027593263,310416.67905103846,6,433.7306260892222,10.891053807808728,0.6182227563051704,0.1255468909600842,0.7648813573075869,0.2915779682588379,0.5131461422571921,1
2024-08-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,76.11460655308859,266325.5119949785,3,433.7306260892222,10.891053807808728,0.5703797074209933,0.05,0.7648813573075869,0.2915779682588379,0.46771010085154474,0
2024-09-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,82.28952947733727,305774.593965684,3,433.7306260892222,10.891053807808728,0.6433100568699177,0.05,0.7648813573075869,0.2915779682588379,0.4995721272939998,0
2024-10-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,62.39751165880364,278181.021634288,5,433.7306260892222,10.891053807808728,0.5441997572621227,0.05,0.7648813573075869,0.2915779682588379,0.45632297838201025,0
2024-11-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,58.932936902224355,211159.138182971,1,433.7306260892222,10.891053807808728,0.7095581244569761,0.08046370709829512,0.7648813573075869,0.2915779682588379,0.5383807101749362,1
2024-12-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,64.14082504918888,221926.48037230465,2,433.7306260892222,10.891053807808728,0.6770995419641117,0.09269168655679996,0.7648813573075869,0.2915779682588379,0.528199867250478,1
2025-01-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,89.99989134489283,295231.65879373724,2,433.7306260892222,10.891053807808728,0.607996617699176,0.05,0.7648813573075869,0.2915779682588379,0.4841278322543539,0
2025-02-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,73.31500615560518,288393.6818774014,4,433.7306260892222,10.891053807808728,0.5752817772766127,0.1592331686115224,0.7648813573075869,0.2915779682588379,0.5053103349865439,0
2025-03-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,84.40555793025722,275444.38433502894,4,433.7306260892222,10.891053807808728,0.5966755566868264,0.19411558588804956,0.7648813573075869,0.2915779682588379,0.5259836702598717,0
2025-04-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,67.90730512047247,239482.0667680265,5,433.7306260892222,10.891053807808728,0.748896581572754,0.20323991225109467,0.7648813573075869,0.2915779682588379,0.594422124943878,1
2025-05-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,74.1042817515652,273966.13371632155,3,433.7306260892222,10.891053807808728,0.5327106624724898,0.131701606877214,0.7648813573075869,0.2915779682588379,0.4777526135197678,1
2025-06-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,77.2874280148189,237565.26111608092,3,433.7306260892222,10.891053807808728,0.5920568073440712,0.16994032539302917,0.7648813573075869,0.2915779682588379,0.5161238436514626,0
2025-07-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,83.04613788926704,307252.8895177961,4,433.7306260892222,10.891053807808728,0.634450824586068,0.05,0.7648813573075869,0.2915779682588379,0.49569631935188363,0
2025-08-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,81.62722252793549,314467.2339447152,2,433.7306260892222,10.891053807808728,0.4666425271450866,0.05,0.7648813573075869,0.2915779682588379,0.42290003635897455,0
2025-09-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,65.50715438001006,250513.8836908516,1,433.7306260892222,10.891053807808728,0.506419932533694,0.1131713495133649,0.7648813573075869,0.2915779682588379,0.46029714917262604,1
2025-10-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,54.98508568907211,208206.754373573,3,433.7306260892222,10.891053807808728,0.6447102997579902,0.15004328653492202,0.7648813573075869,0.2915779682588379,0.5326522652684349,0
2025-11-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,55.68978273504373,211332.08537701645,1,433.7306260892222,10.891053807808728,0.7574322290866891,0.10566454397307226,0.7648813573075869,0.2915779682588379,0.567182808569339,0
2025-12-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,61.61297376924847,223193.87736715077,1,433.7306260892222,10.891053807808728,0.4824988325263581,0.07391803157661193,0.7648813573075869,0.2915779682588379,0.43732201717717606,0
2026-01-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,65.56298758922054,236797.84153919248,3,433.7306260892222,10.891053807808728,0.6917010421567696,0.15335636100794403,0.7648813573075869,0.2915779682588379,0.5541211340686443,0
2026-02-01,1,60,Atlas Express 060,porcino,Tijuana - San Diego,77.4238561053838,281183.3810612776,3,433.7306260892222,10.891053807808728,0.6757038475896198,0.18730552544160578,0.7648813573075869,0.2915779682588379,0.5581050015204825,1
2021-03-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,57.91316254151453,290235.71647437057,2,741.8950395769275,14.717687914637438,0.7536708108841305,0.9751486856465634,0.8376851251207226,0.13593663141006349,0.8071134635273146,1
2021-04-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,55.34264608200206,319849.52999380743,1,741.8950395769275,14.717687914637438,0.6039112296955664,0.7843899045227111,0.8376851251207226,0.13593663141006349,0.715306193254813,1
2021-05-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,40.02071077573421,226611.461000094,1,741.8950395769275,14.717687914637438,0.7933523646779141,0.7963986109118861,0.8376851251207226,0.13593663141006349,0.7804738297858166,1
2021-06-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,44.0983822272574,231731.5974830729,2,741.8950395769275,14.717687914637438,0.8577380283586027,0.8033024412245646,0.8376851251207226,0.13593663141006349,0.8006049582413012,0
2021-07-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,39.823950648671115,221258.4428791537,2,741.8950395769275,14.717687914637438,0.6859205470519782,0.7064370051276222,0.8376851251207226,0.13593663141006349,0.7238168161950376,1
2021-08-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,40.60714519510941,216122.25015028755,1,741.8950395769275,14.717687914637438,0.7830556465692098,0.5805586805599484,0.8376851251207226,0.13593663141006349,0.7250833377084945,1
2021-09-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,43.03893906791572,245622.5719389862,3,741.8950395769275,14.717687914637438,0.6351280515839389,0.649215852720032,0.8376851251207226,0.13593663141006349,0.6900171809895604,1
2021-10-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,45.916816945143026,245163.22043896915,2,741.8950395769275,14.717687914637438,0.6665557712291494,0.5959853907214026,0.8376851251207226,0.13593663141006349,0.6869714928419344,1
2021-11-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,45.2128253968798,219574.5541378029,4,741.8950395769275,14.717687914637438,0.8480958436835145,0.6378272792895463,0.8376851251207226,0.13593663141006349,0.7609851417429423,0
2021-12-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,48.191958166352386,263879.07877650554,1,741.8950395769275,14.717687914637438,0.7268499652514532,0.7757007107109698,0.8376851251207226,0.13593663141006349,0.7549414968411322,1
2022-01-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,48.144231121739544,233685.99622950342,2,741.8950395769275,14.717687914637438,0.8562368608618758,0.7329587268346235,0.8376851251207226,0.13593663141006349,0.7851619943116518,1
2022-02-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,61.32377284903765,296585.0966776907,3,741.8950395769275,14.717687914637438,0.6764624339675489,0.8018534145292611,0.8376851251207226,0.13593663141006349,0.7447801271545191,0
2022-03-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,45.33386622329696,232557.24824830762,1,741.8950395769275,14.717687914637438,0.7670935267305998,0.8688348918143887,0.8376851251207226,0.13593663141006349,0.7886228063986253,0
2022-04-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,49.1966131957431,269029.0151478309,2,741.8950395769275,14.717687914637438,0.7214172278936662,0.768220164402984,0.8376851251207226,0.13593663141006349,0.7513660635108553,0
2022-05-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,50.98584834095738,288595.73415431945,1,741.8950395769275,14.717687914637438,0.719007142071786,0.764478098166734,0.8376851251207226,0.13593663141006349,0.7496654751902918,1
2022-06-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,40.114133365155354,188161.47619459115,1,741.8950395769275,14.717687914637438,0.6558227809588414,0.6998258866074333,0.8376851251207226,0.13593663141006349,0.7114031270989642,1
2022-07-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,38.41634151756317,211553.97043092462,1,741.8950395769275,14.717687914637438,0.7488735803021572,0.6314409552897776,0.8376851251207226,0.13593663141006349,0.726343014869007,1
2022-08-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,44.12904940037095,241447.72550965642,5,741.8950395769275,14.717687914637438,0.6860578299123135,0.6355464166643796,0.8376851251207226,0.13593663141006349,0.7050694635930322,1
2022-09-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,43.375771613096944,236303.08392868753,2,741.8950395769275,14.717687914637438,0.7638305300392045,0.6089675174543784,0.8376851251207226,0.13593663141006349,0.7257381813410765,0
2022-10-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,42.5638941616746,235471.2520652557,1,741.8950395769275,14.717687914637438,0.7391986490748396,0.4909473822977395,0.8376851251207226,0.13593663141006349,0.684941297289892,1
2022-11-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,58.25437894190213,309629.4857923543,1,741.8950395769275,14.717687914637438,0.8616562619802265,0.732166043371696,0.8376851251207226,0.13593663141006349,0.7865845092241964,1
2022-12-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,63.57346690354623,366933.04940516624,3,741.8950395769275,14.717687914637438,0.8840861608432035,0.7165269329893112,0.8376851251207226,0.13593663141006349,0.7897436202490989,1
2023-01-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,53.62467625365323,274946.84005068586,5,741.8950395769275,14.717687914637438,0.6217110128114443,0.8726854652499805,0.8376851251207226,0.13593663141006349,0.7440698391756554,1
2023-02-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,52.942064727145144,290513.24805371696,2,741.8950395769275,14.717687914637438,0.7648722560169514,0.8044359608232073,0.8376851251207226,0.13593663141006349,0.7736501788119736,1
2023-03-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,59.38528190779819,337393.4748977327,1,741.8950395769275,14.717687914637438,0.7813614019086607,0.8335662343017102,0.8376851251207226,0.13593663141006349,0.7851211207878671,1
2023-04-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,54.521363892342876,287306.30056193314,1,741.8950395769275,14.717687914637438,0.6262961954896566,0.8256923587608196,0.8376851251207226,0.13593663141006349,0.7338341294682788,1
2023-05-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,45.62685655207497,211296.45410130167,3,741.8950395769275,14.717687914637438,0.8481949536920624,0.8485099926624222,0.8376851251207226,0.13593663141006349,0.8072359471836922,0
2023-06-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,44.07130333701706,236215.371167182,3,741.8950395769275,14.717687914637438,0.6210713334086309,0.7372641717018743,0.8376851251207226,0.13593663141006349,0.7089032108871126,1
2023-07-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,46.178763063076524,234030.1736681047,3,741.8950395769275,14.717687914637438,0.8363858402346925,0.741443072696619,0.8376851251207226,0.13593663141006349,0.7811355558256468,1
2023-08-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,48.41602401254587,262851.24558673013,3,741.8950395769275,14.717687914637438,0.7694034200160317,0.6599510480943559,0.8376851251207226,0.13593663141006349,0.7406091974338987,0
2023-09-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,58.735109206759425,271644.4106239068,5,741.8950395769275,14.717687914637438,0.7096797249281463,0.6937815512772305,0.8376851251207226,0.13593663141006349,0.7288113984497026,1
2023-10-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,48.34257802912672,254394.48508452272,1,741.8950395769275,14.717687914637438,0.8056466172063226,0.5426473565893746,0.8376851251207226,0.13593663141006349,0.7231354334130127,1
2023-11-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,55.76891035997338,285538.92832721735,2,741.8950395769275,14.717687914637438,0.8928709712664393,0.6128287221505494,0.8376851251207226,0.13593663141006349,0.7692260933244645,1
2023-12-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,48.174639979546114,242286.0015941057,2,741.8950395769275,14.717687914637438,0.9224596716607811,0.7970747013021687,0.8376851251207226,0.13593663141006349,0.8168644323433858,1
2024-01-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,53.758813174446175,283737.4566738527,6,741.8950395769275,14.717687914637438,0.7327678011625801,0.798960070247966,0.8376851251207226,0.13593663141006349,0.7623735341659948,1
2024-02-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,58.22169871580865,304960.5788044519,5,741.8950395769275,14.717687914637438,0.9152318918441139,0.7322618678232748,0.8376851251207226,0.13593663141006349,0.8019205243744103,1
2024-03-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,53.44577803375283,260248.54452357133,2,741.8950395769275,14.717687914637438,0.681206986729835,0.7983061268516294,0.8376851251207226,0.13593663141006349,0.745481181866687,0
2024-04-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,43.57832655520848,222118.93012332916,1,741.8950395769275,14.717687914637438,0.7560602790260401,0.7717321360077659,0.8376851251207226,0.13593663141006349,0.7633441839946065,0
2024-05-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,46.59030365505931,239809.67393359332,2,741.8950395769275,14.717687914637438,0.7309713203524116,0.7810317728269381,0.8376851251207226,0.13593663141006349,0.7575485310385429,1
2024-06-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,47.24526709175138,245407.95088024883,1,741.8950395769275,14.717687914637438,0.7322327893329698,0.7688406204916978,0.8376851251207226,0.13593663141006349,0.7550343249871945,0
2024-07-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,35.360886434960435,163421.952704242,1,741.8950395769275,14.717687914637438,0.8378234796180222,0.5445167577798511,0.8376851251207226,0.13593663141006349,0.7347403082177144,0
2024-08-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,37.68331873456054,211542.83965325638,5,741.8950395769275,14.717687914637438,0.8077492459817999,0.5557773364846319,0.8376851251207226,0.13593663141006349,0.7272702260982895,1
2024-09-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,52.24759687145722,285900.53944392194,4,741.8950395769275,14.717687914637438,0.7972017971356848,0.6046163968307442,0.8376851251207226,0.13593663141006349,0.7361104218174094,1
2024-10-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,46.65100821675878,237692.7040109158,1,741.8950395769275,14.717687914637438,0.6717221025204466,0.6330420191160749,0.8376851251207226,0.13593663141006349,0.6991415273614162,1
2024-11-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,40.36657405298027,219797.17675069062,4,741.8950395769275,14.717687914637438,0.745871821059319,0.5809864579148175,0.8376851251207226,0.13593663141006349,0.7120380519605327,0
2024-12-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,50.052992006910124,292664.69941640965,3,741.8950395769275,14.717687914637438,0.7680388739873779,0.747956978308329,0.8376851251207226,0.13593663141006349,0.7615428889860458,1
2025-01-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,43.31289281795479,212815.24738284916,2,741.8950395769275,14.717687914637438,0.8002281099889056,0.7825922943655143,0.8376851251207226,0.13593663141006349,0.7794585925160342,1
2025-02-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,44.10628977234153,233865.4858703443,2,741.8950395769275,14.717687914637438,0.8002548996591003,0.8480236024862121,0.8376851251207226,0.13593663141006349,0.7937405304228101,0
2025-03-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,42.805887718787254,224603.3454698088,2,741.8950395769275,14.717687914637438,0.8704298500514027,0.8586453506101464,0.8376851251207226,0.13593663141006349,0.8152115689189406,1
2025-04-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,56.87049613513147,318640.4640321099,3,741.8950395769275,14.717687914637438,0.7152784903382365,0.8236348789530484,0.8376851251207226,0.13593663141006349,0.7626399101397402,1
2025-05-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,57.33381460482942,316680.03103277396,2,741.8950395769275,14.717687914637438,0.748500667172758,0.7557160663114014,0.8376851251207226,0.13593663141006349,0.7571379676808856,1
2025-06-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,42.10269288360589,239291.3104953588,3,741.8950395769275,14.717687914637438,0.7076449491444108,0.7427222828185632,0.8376851251207226,0.13593663141006349,0.7405179900954864,1
2025-07-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,46.64538975474327,233446.64094618958,1,741.8950395769275,14.717687914637438,0.8089439587571715,0.6001879413675797,0.8376851251207226,0.13593663141006349,0.7389737026065095,0
2025-08-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,44.11572760891775,211959.6792935294,2,741.8950395769275,14.717687914637438,0.7222345319683401,0.5972694911399705,0.8376851251207226,0.13593663141006349,0.707879128073517,1
2025-09-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,45.24211685897546,242448.83575644554,1,741.8950395769275,14.717687914637438,0.8067667229344238,0.5166584623487829,0.8376851251207226,0.13593663141006349,0.7167186296843121,1
2025-10-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,52.36524428767137,265904.6491642302,1,741.8950395769275,14.717687914637438,0.8766950673326155,0.7379697539669383,0.8376851251207226,0.13593663141006349,0.7922138550824382,1
2025-11-01,2,33,LogiMeat Global 033,bovino,Nuevo Laredo - Texas,70.59743726405597,353118.29196154687,2,741.8950395769275,14.717687914637438,0.8202171591342124,0.6923623324025712,0.8376851251207226,0.13593663141006349,0.764983040679001,1
